name,link,size,file_type,entire_folder_path
MSA_FTSPL_Airwave HVAC.pdf,https://drive.google.com/file/d/13UCd_5KAlX3jwvMALAyTFGBD3TQ6As9j/view?usp=drive_link,663239,application/pdf,Revised
Addendum No.1_SG Associates_KB_2024.pdf,https://drive.google.com/file/d/1uWstQC0GUuTaBQ_Fcwpy_HJhcyUvEAA1/view?usp=drive_link,297492,application/pdf,Revised
Addendum No.1_SG Associates_FTSPL_2024.pdf,https://drive.google.com/file/d/13EVco7uw_ck1nklrXLA4QN_gtGW3sjCw/view?usp=drive_link,295545,application/pdf,Revised
Addendum No.2_Advan Corp_FTSPL.pdf,https://drive.google.com/file/d/19VvUCH-iamiow4uj21EKcuNSyRTPOi76/view?usp=drive_link,288829,application/pdf,Revised
Addendum No.2_Advan Corp_KB.pdf,https://drive.google.com/file/d/1ol1hJ-ICtTYt8yBzAcqnwQ68dH-iBWcV/view?usp=drive_link,308717,application/pdf,Revised
Addendum No.3_Aquascor_FTSPL.pdf,https://drive.google.com/file/d/1GITYnxFmJyaPIFiNTOxi-RJ1gW3lMEl9/view?usp=drive_link,236447,application/pdf,Revised
Addendum No.3_Aquascor_KB.pdf,https://drive.google.com/file/d/12WBl02er5YTyrXGQHMZrqBODNFcmQchl/view?usp=drive_link,242248,application/pdf,Revised
Addendum No.5_Credrise_FTSPL.pdf,https://drive.google.com/file/d/1-_NBAaXKxI2QXajbltuwFFcgCs0_WXFP/view?usp=drive_link,129310,application/pdf,Revised
Addendum No.5_Credrise_KB.pdf,https://drive.google.com/file/d/1TaVu4lh5crwgZ8m_I2u92YG5Q2SObv-v/view?usp=drive_link,134431,application/pdf,Revised
Master Professional Services Agreement_Sagacity_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1FZqLWN_hpzxHu8j-Z9q-Avv83vdUftPy/view?usp=drive_link,735558,application/pdf,Revised
Facility Agreement_BFL_KB.pdf,https://drive.google.com/file/d/1dJGEbTV7w4WfaN2OVHgil67x8tTIoKYt/view?usp=drive_link,2890630,application/pdf,Revised
Rental Agreement_Narasimha Reddy_Yelahanka_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1UwgRILK46HGcay2pMOxBb0whE6zTUVeI/view?usp=drive_link,376484,application/pdf,Revised
Addendum 1_KBNBFC_Growtele_Signed.pdf,https://drive.google.com/file/d/171e3pmhdGK9pmC-sGcKkGBCcP4izcure/view?usp=drive_link,3904639,application/pdf,Revised
Addendum No.2_Vivriti_KB_FTSPL.pdf,https://drive.google.com/file/d/18uigXEvRhm7uvUwEEcVIIhAkTqdnsZ36/view?usp=drive_link,390890,application/pdf,Revised
DLG Agreement_Vivriti_KB.pdf,https://drive.google.com/file/d/1U3FQcoICnptvfxUHkxRV8r-5nnF3JoLr/view?usp=drive_link,715776,application/pdf,Revised
Addendum No.3_Vivriti_KB_FTSPL.pdf,https://drive.google.com/file/d/1UO69X4W7xN3uqIdUTs-IoPvgi69SERu8/view?usp=drive_link,373402,application/pdf,Revised
Addendum No.1_Rezo_FTSPL.pdf,https://drive.google.com/file/d/1IbpWvRBsBJvAKL1q6C6GUdYdbsdJHc28/view?usp=drive_link,438392,application/pdf,Revised
Addendum No.2_Rezo_KB.pdf,https://drive.google.com/file/d/1RlpqD7lsA1xCMIj6vrFm0ToGhrpg8or5/view?usp=drive_link,419273,application/pdf,Revised
Addendum No.1_KB_Qteam.pdf,https://drive.google.com/file/d/1-8_0Dt2OxLroeeJUNe2XSDAp0rdjNn_U/view?usp=drive_link,280968,application/pdf,Revised
Addendum No.1_FTSPL_Qteam.pdf,https://drive.google.com/file/d/1SkuL0KumgIKEh8iNiSv2dlG9-FIc2eOQ/view?usp=drive_link,289389,application/pdf,Revised
Rental Agreement_Narasimha Reddy_KB.pdf,https://drive.google.com/file/d/1O6P7-K1dcX-wxAjHHX3Y1FOVWth99sDj/view?usp=drive_link,376484,application/pdf,Revised
Addendum 4_ACL_FTSPL_Signed.pdf,https://drive.google.com/file/d/11yY9VJzwonpCishk4Ah9A16s2FrL4jsY/view?usp=drive_link,266751,application/pdf,Revised
Lease Deed_Infinia Tower_Bhubaneswar_KBNBFC_Signed.pdf,https://drive.google.com/file/d/11EgQK7BsvSXPitHbA0aPjk-1WqvzapJ9/view?usp=drive_link,1278441,application/pdf,Revised
Billing Services Agreement_Mahatta Multimedia_FTSPL_20052024_Signed.pdf,https://drive.google.com/file/d/1QqurJS9PMXBVKX0ionltjHTYyxmlDFGA/view?usp=drive_link,574127,application/pdf,Revised
Custom License Agreement_Shutterstock_FTSPL_Signed.pdf,https://drive.google.com/file/d/1Zb9fBJZwe96iu8k48ZOsQZ137-TCP453/view?usp=drive_link,730731,application/pdf,Revised
Addendum_1_Tracxn_FTSPL_16052024_Partially_Signed_Completed.pdf,https://drive.google.com/file/d/1BCc8Ate-OfqmN2RMqjNf76pDJK7yarcW/view?usp=drive_link,465161,application/pdf,Revised
Addendum 2_Group M Media_FTSPL_Signed.pdf,https://drive.google.com/file/d/1ldFRRFI6FEJ8a2-jlXVZsElW_Hm867KS/view?usp=drive_link,827243,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_Goal Corporation_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1FZEGmX5gj9ovPgkEV5swB3jhh5A5oU-Q/view?usp=drive_link,1283012,application/pdf,Revised
MSA_DC Power_FTSPL_Optima_3rd Floor.pdf,https://drive.google.com/file/d/1rEttKlh973pXI8n27ei_197M7CAm7sut/view?usp=drive_link,697636,application/pdf,Revised
MSA_DC Power_KB Chennai.pdf,https://drive.google.com/file/d/1oTmWxJHCXuEi7r1KKj5uzfA7Zgd-dUFF/view?usp=drive_link,573151,application/pdf,Revised
Addendum No.2_Shree Shakti_KB.pdf,https://drive.google.com/file/d/1zAGbDWQq9rb8BP0O2doZ0ylERPY_yw4o/view?usp=drive_link,307175,application/pdf,Revised
Addendum No.2_Shree Shakti_FTSPL.pdf,https://drive.google.com/file/d/183qUrkgdAKUmI4Jk3u7kv3nO2kF6beyv/view?usp=drive_link,300033,application/pdf,Revised
Rental Agreement_FTSPL_Lions Club_Signed.pdf,https://drive.google.com/file/d/1CehfJFJzBvhBrSoutLTKFkShyWeeLpEZ/view?usp=drive_link,330429,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_Urban Money_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1HYDm5vYEdcV_EONi4ZOufQnRKHBonhwN/view?usp=drive_link,11311120,application/pdf,Revised
Rental Agreement_Lions Club_FTSPL_2024.pdf,https://drive.google.com/file/d/1n50J9M0M9gViSut4rOYbRD_ubRCXvdVy/view?usp=drive_link,351872,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_Generation Next_KBNBFC_13052024-Partially Signed.pdf,https://drive.google.com/file/d/1CgbA-tqTxCCnICTYY0dGTadwMOK8B5Sh/view?usp=drive_link,1425094,application/pdf,Revised
License and Master Service Agreement_FTSPL_AppTweak_Signed.pdf,https://drive.google.com/file/d/1CuHfrRpQDlgMfYD_M7_ecDscEDtX5oF9/view?usp=drive_link,1564312,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_RULOANS_KBNBFC_10052024_Partially Signed.pdf,https://drive.google.com/file/d/17wK7_g9lG3q4XiLfClreboyMaQvpPTMD/view?usp=drive_link,1092534,application/pdf,Revised
DSA_OFFLINE_Business Sourcing Agreement_Aadifidelis_KBNBFC_03052024_Partially Signed (1) (1).pdf,https://drive.google.com/file/d/11l6G0Ciy1GCi7MfQbJkDJx03EAsl-aHZ/view?usp=drive_link,930380,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_MYVUMSY_KBNBFC_06052024_Partially Signed.pdf,https://drive.google.com/file/d/18Ey2dxlCiwobG16_WMZgXXSUSc5yh9Vf/view?usp=drive_link,999864,application/pdf,Revised
Addendum No.4_Lakshaya Consultants_KB.pdf,https://drive.google.com/file/d/1hYhsZbWhpdmz6cvd_HR711sebTDYXs9z/view?usp=drive_link,562965,application/pdf,Revised
Addendum No.4_Lakshaya Consultants_FTSPL.pdf,https://drive.google.com/file/d/13WoY9fxEo9rTPg4d5XuF0tqkO-lSrtxO/view?usp=drive_link,569660,application/pdf,Revised
MSA_JMD Solutions_KB.pdf,https://drive.google.com/file/d/1-k8jtb20ff0_xFOi4rqrVUSzc_dd6qy4/view?usp=drive_link,1796043,application/pdf,Revised
Addendum No.1_LK Associates_KB.pdf,https://drive.google.com/file/d/1BJqfaD7aEPfAJDMggsUVvrNVvc14CpnF/view?usp=drive_link,453799,application/pdf,Revised
Addendum No.1_LK Associates_FTSPL.pdf,https://drive.google.com/file/d/1m0ZcxbjFrCjY_YA9K_PcKp5Gwf3lfhDu/view?usp=drive_link,444775,application/pdf,Revised
Addendum No.3_Vipatara_FTSPL.pdf,https://drive.google.com/file/d/1L4oDRX8eH03Qi5GoU1OeZAQtj7d_0eWR/view?usp=drive_link,227550,application/pdf,Revised
Addendum No.3_Vipatara_KB.pdf,https://drive.google.com/file/d/1uj97YKE0JekDbKZok2I5BbiSa1vcs2YZ/view?usp=drive_link,247873,application/pdf,Revised
Addendum No.5_Earth Services_KB.pdf,https://drive.google.com/file/d/16Kk3FsqOp6KJ6my2K3ogqL5VVZL_q0pK/view?usp=drive_link,230631,application/pdf,Revised
Addendum No.5_Earth Services_FTSPL.pdf,https://drive.google.com/file/d/16Ygq6YPQmN8V0u8bfrWs_45ORz3sXLw3/view?usp=drive_link,200535,application/pdf,Revised
Addendum No.1_Upmint_KB.pdf,https://drive.google.com/file/d/11Weo0glHhh2mhxnpb29Fu2BN9JxZtYCT/view?usp=drive_link,212559,application/pdf,Revised
Addendum No.7_Upmint_FTSPL.pdf,https://drive.google.com/file/d/16D05mavQTN11P62LNcap8Mj5i47_TrSF/view?usp=drive_link,206151,application/pdf,Revised
Addendum No.1_Globiva_FTSPL_new.pdf,https://drive.google.com/file/d/15KNdoH-LC6DK8WZxLKoT42rU-L0TD9F_/view?usp=drive_link,301220,application/pdf,Revised
Addendum No.1_Globiva_KB_new.pdf,https://drive.google.com/file/d/1bXjNGpx8_uwAftJZAmWq0W5h8gVFyugi/view?usp=drive_link,301169,application/pdf,Revised
MSA_SP Associates_KB.pdf,https://drive.google.com/file/d/16_g-yZgPLQN-dA6aiCbvdQ-2N-OGNYZO/view?usp=drive_link,3227431,application/pdf,Revised
MSA_SP Associates_FTSPL.pdf,https://drive.google.com/file/d/1Idm-Mgy1hbS4vj_D-fYa3yKrsd8Rh2jB/view?usp=drive_link,3337853,application/pdf,Revised
Addendum No.4_Arupam_KB.pdf,https://drive.google.com/file/d/1wDwZoRZ92Sxb9UMfaMNykI6BtP8ns4aE/view?usp=drive_link,266258,application/pdf,Revised
Addendum No.4_Arupam_FTSPL.pdf,https://drive.google.com/file/d/17Zwp9gKkLC9cZKC0JYGphnHzO_ix284d/view?usp=drive_link,263134,application/pdf,Revised
Addendum No.3_Rivyanshi_KB.pdf,https://drive.google.com/file/d/1QiBGaJOUk214O9idTPlFI9Bjm0YM7bqH/view?usp=drive_link,225282,application/pdf,Revised
Addendum No.3_Rivyanshi_FTSPL.pdf,https://drive.google.com/file/d/1_aZgnS1u2kdVKNVUVerqx8Bv11p5-cGS/view?usp=drive_link,213623,application/pdf,Revised
Addendum No.1_Bhavani_KB.pdf,https://drive.google.com/file/d/1oWfx2rAO51w-aZChZ7yBkNbeDPmXUym8/view?usp=drive_link,274080,application/pdf,Revised
Addendum No.6_Bhavani_FTSPL.pdf,https://drive.google.com/file/d/19Ra-WdeUUxM94FUpQyVh-stGqN6NRk2G/view?usp=drive_link,276236,application/pdf,Revised
Addendum No.2_CanPe_FTSPL.pdf,https://drive.google.com/file/d/16zXWKuMNIgXhSiWc6MA6u90c1gFWx6vS/view?usp=drive_link,284639,application/pdf,Revised
Addendum No.2_CanPe_KB.pdf,https://drive.google.com/file/d/1CaPf0QFL0eJZBh5B2NIObmLlhL9Wgpnb/view?usp=drive_link,296513,application/pdf,Revised
Addendum No.3_Anvi Ventures_FTSPL.pdf,https://drive.google.com/file/d/1IY9PE58t1aYT3ykpWCBJEC6_3Nn1s8pj/view?usp=drive_link,266443,application/pdf,Revised
Addendum No.3_Anvi Ventures_KB.pdf,https://drive.google.com/file/d/1R7RwozuKkAFgngLg3ckywGO7I49rxEvl/view?usp=drive_link,272632,application/pdf,Revised
Addendum No.3_YP Associates_KB.pdf,https://drive.google.com/file/d/17MvNmc8gYpr8FbMAudE1e2Tbc6r2YP3E/view?usp=drive_link,304780,application/pdf,Revised
Addendum No.3_YP Associates_FTSPL.pdf,https://drive.google.com/file/d/1IZOqJG6EG8pWyxVhkbypnUlroqOldRPk/view?usp=drive_link,304038,application/pdf,Revised
Addendum No.1_Blue Star_KB_Chennai.pdf,https://drive.google.com/file/d/1oTkXwGNPrl5jkfxNxM39LrW6zS9O9laL/view?usp=drive_link,231965,application/pdf,Revised
Addendum No.3_Acenna_KB.pdf,https://drive.google.com/file/d/1aNOEsrjP5HH1ysxZN17AgS3Zk9QHcE9A/view?usp=drive_link,280266,application/pdf,Revised
Addendum No.3_Acenna_FTSPL.pdf,https://drive.google.com/file/d/1EoMxypMK1-9owH7mqlnDnZS5zVD4X4Li/view?usp=drive_link,280224,application/pdf,Revised
Collection Agreement_Samriddhi Enterprises_FTSPL_Signed.pdf,https://drive.google.com/file/d/1bnhtpUmguiHcLg53hz1FEAsMtJ-iY1KQ/view?usp=drive_link,31459792,application/pdf,Revised
Collection Agreement_Samriddhi Enterprises_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1oT1y9tTF18MWr5e819BQMETzdEy3S7PB/view?usp=drive_link,37002803,application/pdf,Revised
Collection Agreement_FTSPL_Eagle Eye_Signed.pdf,https://drive.google.com/file/d/1ZgCvGv35rqscdj3OlZLUAEoRYVU5T-2k/view?usp=drive_link,7451542,application/pdf,Revised
Collection Agreement_Elevate Direct_FTSPL_Signed.pdf,https://drive.google.com/file/d/1JnXS0LuBnh4cLprdWL-S5QNarZNWUP5M/view?usp=drive_link,7862536,application/pdf,Revised
Collection Agreement_Elevate Direct_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1gE_LhUswrBsrcneC7mQqmnCXYXkQQ2Ct/view?usp=drive_link,7974110,application/pdf,Revised
Lead Gen Agreement_Andromeda_KBNBFC_Signed.pdf,https://drive.google.com/file/d/15ALV88blxr2obZYj-PIPBOvh_iuuASC_/view?usp=drive_link,1819929,application/pdf,Revised
Pricing Agreement_Imagekit_KBNBFC_06052024_Signed.pdf,https://drive.google.com/file/d/1bUpZ_1w-cAVG4XsRcOM1rh-5BJ12HUPo/view?usp=drive_link,737110,application/pdf,Revised
Collection Agreement_Eagle Eye_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ZWW5bfMASzDgclPB5_jGoUXzcgmcFIhw/view?usp=drive_link,8514628,application/pdf,Revised
DSA - Offline Business Sourcing Agreement_Star Powerz_KBNBFC_03052024_Partially Signed.pdf,https://drive.google.com/file/d/1h8DOBmAFrdRbWrbeZditKC9xm6103mct/view?usp=drive_link,1018681,application/pdf,Revised
Office Space Sharing Agreement_FTSPL_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ha18IwsxuTjOgqbYpkk5w1cr0OuGwqsz/view?usp=drive_link,1482860,application/pdf,Revised
Addendum 3_Mobavenue_KBNBFC_Signed.pdf,https://drive.google.com/file/d/13v6up4uv_zhCHUt88ghxYUMS7o2B9ig5/view?usp=drive_link,310880,application/pdf,Revised
Addendum 3_Mobavenue_FTSPL_Signed.pdf,https://drive.google.com/file/d/1jRtL4TSSnQUMNlDcbLcG233Hng86FL-f/view?usp=drive_link,360012,application/pdf,Revised
Krazybee Addendum I_02.05_BFDL.pdf,https://drive.google.com/file/d/1hxm077_Z3_CcHmEXA7JbGeBF8fuKfugM/view?usp=drive_link,313850,application/pdf,Revised
Finnovation Addendum V_02.05_BFDL.pdf,https://drive.google.com/file/d/1fI9zlArVN862NdqGqDYk0XrJE8d51VbE/view?usp=drive_link,326113,application/pdf,Revised
"Addendum-1 KB, Finnovation & PB- Signed.pdf",https://drive.google.com/file/d/1d9KZ8hUkr4QAyBntOsqF4I0FAQylfcUo/view?usp=drive_link,1744761,application/pdf,Revised
"Amendment-4 - PB,  Finnovation, KB- Signed.pdf",https://drive.google.com/file/d/1bdr-WgmgObLnzTcxjZ2dQW7lZu2nR-7j/view?usp=drive_link,1770116,application/pdf,Revised
Rental Agreement_Peenya_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1k5_De6eTNk2h8XEt3g0KPqBivyBHJOxW/view?usp=drive_link,362367,application/pdf,Revised
Addendum 2_LoanTap_FTSPL_Signed.pdf,https://drive.google.com/file/d/1UdsjWEKhan_o9uq81OCd792iKye5_rn8/view?usp=drive_link,571118,application/pdf,Revised
Addendum 2_FTSPL_Durga Finance_Signed.pdf,https://drive.google.com/file/d/1c12WiUEfDmr0mSKvh47sSuhU8ciTMkoZ/view?usp=drive_link,243225,application/pdf,Revised
28. TUCL 2024 4 28_KrazyBee_Amendment_Consumer CIR_Apr'24_RF_Signed.pdf,https://drive.google.com/file/d/1VSrIaHFTgz41ixeyQUWj3jWjBUzxWdX9/view?usp=drive_link,275542,application/pdf,Revised
27. TUCL 2024 4 27_KrazyBee_Consumer PR_Apr'24_RF_Signed.pdf,https://drive.google.com/file/d/12lOpG9e4Q_8PC7cC_3hceuIW9i5dSeys/view?usp=drive_link,275530,application/pdf,Revised
Addendum No.3_Lakshaya Consultants_KB.pdf,https://drive.google.com/file/d/1ecw7t_diq89SkY1edmGf9SmHwGkPa6na/view?usp=drive_link,320574,application/pdf,Revised
Addendum No.2_Logan Infosys_KB.pdf,https://drive.google.com/file/d/117wUFF42FmsbQafhtN3jXyS3-8kyfHMB/view?usp=drive_link,269344,application/pdf,Revised
Addendum No.3_Lakshaya Consultants_FTSPL.pdf,https://drive.google.com/file/d/1PrXA-W1g82XPrsW0gGej2g5JUenl0-m_/view?usp=drive_link,340066,application/pdf,Revised
Addendum No.6_Resolution Advisors_FTSPL.pdf,https://drive.google.com/file/d/1ETLKLbazdiHsqgAS7k4sw2iveQZxENTE/view?usp=drive_link,244924,application/pdf,Revised
Addendum No.6_Resolution Advisors_KB.pdf,https://drive.google.com/file/d/1Hb8o_TKBtu27lq9yXXWK_eRMtYmH9uEf/view?usp=drive_link,258578,application/pdf,Revised
Addendum No.4_Tie Up Auxiliary_FTSPL.pdf,https://drive.google.com/file/d/17y7-THHtFvdSvTnFEmg3reD2Zc2kmbIT/view?usp=drive_link,171728,application/pdf,Revised
Addendum No.4_Tie Up Auxiliary_KB.pdf,https://drive.google.com/file/d/1Q28AfFVlKQLGlJFRwDGTqsQxRqbl-0VR/view?usp=drive_link,182963,application/pdf,Revised
Addendum No.2_LK Associates_KB.pdf,https://drive.google.com/file/d/1XpLEl4NAsJn6bf94yZ5uVmloVy0EDJoL/view?usp=drive_link,314781,application/pdf,Revised
Addendum No.2_LK Associates_FTSPL.pdf,https://drive.google.com/file/d/12MQp5JFgwjvm9rLEFMJ3V7s9UsCm9qzR/view?usp=drive_link,296728,application/pdf,Revised
Addendum No.4_JMD Solutions_KB.pdf,https://drive.google.com/file/d/1DQfL7K7K5o1w6arga_fguN2uR3i-8jTX/view?usp=drive_link,265976,application/pdf,Revised
Addendum No.4_JMD Solutions_FTSPL.pdf,https://drive.google.com/file/d/1JmbV2GF2yqUkoHbrnA-GHsNcMrKVxnw0/view?usp=drive_link,252787,application/pdf,Revised
Addendum No.3_Kuber Consultants_KB.pdf,https://drive.google.com/file/d/1t7KJJseVLFoGdKDej7XKdSJ74IO_Ew98/view?usp=drive_link,344441,application/pdf,Revised
Addendum No.3_Kuber Consultants_FTSPL.pdf,https://drive.google.com/file/d/1YwhRsxiz0GpYClXViwqDpdL3-a-45kou/view?usp=drive_link,337328,application/pdf,Revised
Addendum No.2_Logan Infosys_FTSPL.pdf,https://drive.google.com/file/d/13JdothD8k_iMOWAHh-kIpiIXvJFc_IkQ/view?usp=drive_link,258428,application/pdf,Revised
Addendum No.7_Yogmaya_FTSPL.pdf,https://drive.google.com/file/d/1AjzxIaNP-otalN4VA0YAwNKn5W2T22fQ/view?usp=drive_link,267505,application/pdf,Revised
Addendum No.5_Elevate Direct_FTSPL.pdf,https://drive.google.com/file/d/1Mm4YB-DLLNW6L1J73PaDH1xgmAl7M1tM/view?usp=drive_link,322506,application/pdf,Revised
Addendum No.5_Elevate Direct_KB.pdf,https://drive.google.com/file/d/1TfBOP8i9_grXEul8Cx-HEagc71iad2SP/view?usp=drive_link,332785,application/pdf,Revised
MSA_Rmammon_KB.pdf,https://drive.google.com/file/d/1VT_IkwtD3tdcso7GSwqlrKY5aPL6TJg9/view?usp=drive_link,4916725,application/pdf,Revised
MSA_Rmammon_FTSPL.pdf,https://drive.google.com/file/d/1lqytLSGFrJXOvSeCn11yJ0aUDRJUvLXs/view?usp=drive_link,3824794,application/pdf,Revised
MSA_NV Consultancy_FTSPL.pdf,https://drive.google.com/file/d/1AX6FBECpDB3gU4Xihxk3i_M6yOJIqwVn/view?usp=drive_link,3764290,application/pdf,Revised
MSA_NV Consultancy_KB.pdf,https://drive.google.com/file/d/1WYY4T2AxpBNpIAARI7wUZ6gK-T1EL9uY/view?usp=drive_link,3973029,application/pdf,Revised
MSA_Unique Solutions_KB.pdf,https://drive.google.com/file/d/1bdA_OkcLbp3enMljZbxlaecuOKqgNSLF/view?usp=drive_link,3262497,application/pdf,Revised
MSA_Unique Solutions_FTSPL.pdf,https://drive.google.com/file/d/1DqZUFOMhOe3GSoEQlqhoyYuRqOjb7GaT/view?usp=drive_link,3368353,application/pdf,Revised
Addendum No.3_Core Telecom_KB.pdf,https://drive.google.com/file/d/1TQTtNkrwyROWVXdJd5zA9Vaxk_1XD8ID/view?usp=drive_link,238966,application/pdf,Revised
Addendum No.4_Nirvan Solutions_KB.pdf,https://drive.google.com/file/d/1doJUa1fvGkxQ4ENnqFJBvuNs1OjGh3Mn/view?usp=drive_link,237174,application/pdf,Revised
Addendum No.3_Core Telecom_FTSPL.pdf,https://drive.google.com/file/d/18pbnLJmqmYlgIWG2n7j3UmDCzO2sS1Ic/view?usp=drive_link,225105,application/pdf,Revised
Addendum No.3_GLobal Inc_FTSPL.pdf,https://drive.google.com/file/d/1jnOvlsT2EaMDmuxRXaeC2q2wbURPSHTF/view?usp=drive_link,568778,application/pdf,Revised
Addendum No.3_Global Inc_KB.pdf,https://drive.google.com/file/d/1SwxCy4sKmNC4r2jhYLVGwHQquQQKTWog/view?usp=drive_link,610871,application/pdf,Revised
Addendum No.3_Melcom_KB.pdf,https://drive.google.com/file/d/1klriyfwt0h3eLwf10bY4e4DqH4brU-Ct/view?usp=drive_link,651634,application/pdf,Revised
Addendum No.3_Melcom_FTSPL.pdf,https://drive.google.com/file/d/1hWvnDnPQVXA5PLIDiuY0YTBejflOPMlZ/view?usp=drive_link,625545,application/pdf,Revised
Addendum No.4_Nirvan Solutions_FTSPL.pdf,https://drive.google.com/file/d/1Yhv93-W4CpcmOO3mBQxMO7U8AN1I7v-a/view?usp=drive_link,257181,application/pdf,Revised
MSA_Melcom_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1tskJJQ7qeprzxq_QLpBeRF9wSDJpbP8c/view?usp=drive_link,18427137,application/pdf,Revised
Contract Form_SOW_KBNBFC_Equifax_Signed_Consented CIR.pdf,https://drive.google.com/file/d/1zSSH1k2WeIQEb8Ys8X9_OBvAnMofFF1Q/view?usp=drive_link,397958,application/pdf,Revised
MSA_E-HIREO_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1XXqhIQWLUJwNjL5z67jAOIXv0Bwf8dMY/view?usp=drive_link,965816,application/pdf,Revised
Amendment 3_Kaleyra_KBNBFC_Signed.pdf,https://drive.google.com/file/d/135eUbRo6Dimik3UBLW2TirVzeRHnvXOp/view?usp=drive_link,199071,application/pdf,Revised
Amendment 3_Kaleyra_FTSPL_Signed.pdf,https://drive.google.com/file/d/12bX72O0UvSsK81QAH0-aqFkHGAbkU_ay/view?usp=drive_link,184786,application/pdf,Revised
MSA_RR Finserv_FTSPL.pdf,https://drive.google.com/file/d/1uD5PQoLyFh0QyL0dIsPjS3uIoSsg0C45/view?usp=drive_link,2802589,application/pdf,Revised
MSA_RR Finserv_KB.pdf,https://drive.google.com/file/d/1u7fb57lQ1bWAPGtzW8Vr-LTyi5BzEdZ2/view?usp=drive_link,2825716,application/pdf,Revised
MSA_Pivotal Management_FTSPL.pdf,https://drive.google.com/file/d/1Z97NvN4VKaWC74b0Ccsew3EyekWXUSlF/view?usp=drive_link,2980483,application/pdf,Revised
MSA_Pivotal Management_KB.pdf,https://drive.google.com/file/d/1nI1RmDfAGOyCpMv_dveCifhykpUSWp0K/view?usp=drive_link,3284640,application/pdf,Revised
Addendum No.5_Bhavani_FTSPL.pdf,https://drive.google.com/file/d/15FLFIpo4ynJ_moohMgp-uvTKzYciXMmU/view?usp=drive_link,269521,application/pdf,Revised
Addendum No.5_Durga Associates_FTSPL.pdf,https://drive.google.com/file/d/1QYCRbS0TRCfAE-8yWDed-OUHc5rX7ClA/view?usp=drive_link,219194,application/pdf,Revised
Addendum No.5_Durga Associates_KB.pdf,https://drive.google.com/file/d/1PBa3ugrJ03CYiv24T8f5ngQgSdq8C84D/view?usp=drive_link,235407,application/pdf,Revised
Addendum No.8_Upmint_FTSPL.pdf,https://drive.google.com/file/d/1RJylWsx7LfTPv8POvU8GKzjcE5SBiEKj/view?usp=drive_link,326807,application/pdf,Revised
Addendum No.2_Shivaay Enterprises_KB.pdf,https://drive.google.com/file/d/1mwhxOMqfmlHxqgZJd81uKad8DTRwsASy/view?usp=drive_link,321579,application/pdf,Revised
Addendum No.2_Shivaay Enterprises_FTSPL.pdf,https://drive.google.com/file/d/1uo8wX3_rJR-Uim7b3G06GrQUYCrHoXGI/view?usp=drive_link,309898,application/pdf,Revised
Addendum No.4_Solid Services_FTSPL.pdf,https://drive.google.com/file/d/1vfAEIDqlqQQ8V2xv02h_Up78Q3L9LiRt/view?usp=drive_link,311280,application/pdf,Revised
Addendum No.4_Solid Services_KB.pdf,https://drive.google.com/file/d/1RHIcx3nU3HRxEuyiTwiR3Kqy6uIofGVE/view?usp=drive_link,337623,application/pdf,Revised
Addendum 1_AdLift_FTSPL_Signed.pdf,https://drive.google.com/file/d/1zGTm30eKmrQn722ZDiK_vG8I-ssSd6pq/view?usp=drive_link,1353981,application/pdf,Revised
Addendum 2_CreditMantri_KBNBFC_29032024_Partially Signed.pdf,https://drive.google.com/file/d/1EH0SK6PovyUVhYFVUryas0GVdCpAN4fC/view?usp=drive_link,441070,application/pdf,Revised
Addendum 2_CreditMantri_FTSPL_29032024_Partially Signed.pdf,https://drive.google.com/file/d/1xbzFCyb6p94w8P0tqi5u21GYQzopk5WE/view?usp=drive_link,358794,application/pdf,Revised
Addendum 1_TSS_KBNBFC Bengaluru_Signed.pdf,https://drive.google.com/file/d/1Ck6tvphUKTt18GxOwV9SAbVIFnS8gSO1/view?usp=drive_link,415143,application/pdf,Revised
E_SISA_KrazyBee_040124_v1.5_Signed Copy.pdf,https://drive.google.com/file/d/1KMcEjFeUpHleeL9nQ-Gg3fQ5lvhGuF-Y/view?usp=drive_link,1921646,application/pdf,Revised
Addendum 2_FTSPL_Indialends-GC Web Ventures_Signed.pdf,https://drive.google.com/file/d/11WU9-s13V3t1zzBakdlcSjXoOR-Ta1FS/view?usp=drive_link,322280,application/pdf,Revised
Addendum 2_KBNBFC_Indialends-GC Web Ventures_Signed.pdf,https://drive.google.com/file/d/1QtPwvVPGUe1OjMRlxR13m0J2KEJcJMYa/view?usp=drive_link,324663,application/pdf,Revised
